date,RVYL_Open,RVYL_High,RVYL_Low,RVYL_Close,RVYL_Volume,RVYL_Dividends,RVYL_Stock Splits
2010-04-05 00:00:00+00:00,7.199999809265137,7.199999809265137,7.199999809265137,7.199999809265137,17,,
2010-04-06 00:00:00+00:00,15.0,15.0,15.0,15.0,2,,
2010-04-07 00:00:00+00:00,15.0,15.0,15.0,15.0,0,,
2010-04-08 00:00:00+00:00,7.199999809265137,7.199999809265137,7.199999809265137,7.199999809265137,17,,
2010-04-09 00:00:00+00:00,7.199999809265137,7.199999809265137,7.199999809265137,7.199999809265137,0,,
2010-04-12 00:00:00+00:00,7.199999809265137,7.199999809265137,7.199999809265137,7.199999809265137,0,,
2010-04-13 00:00:00+00:00,7.199999809265137,7.199999809265137,7.199999809265137,7.199999809265137,42,,
2010-04-14 00:00:00+00:00,7.199999809265137,7.199999809265137,7.199999809265137,7.199999809265137,0,,
2010-04-15 00:00:00+00:00,7.199999809265137,7.199999809265137,7.199999809265137,7.199999809265137,0,,
2010-04-16 00:00:00+00:00,7.199999809265137,7.199999809265137,7.199999809265137,7.199999809265137,0,,
2010-04-19 00:00:00+00:00,7.199999809265137,7.199999809265137,7.199999809265137,7.199999809265137,0,,
2010-04-20 00:00:00+00:00,9.0,9.0,9.0,9.0,2,,
2010-04-21 00:00:00+00:00,9.0,9.0,9.0,9.0,0,,
2010-04-22 00:00:00+00:00,9.0,9.0,9.0,9.0,0,,
2010-04-23 00:00:00+00:00,9.0,9.0,9.0,9.0,0,,
2010-04-26 00:00:00+00:00,9.0,9.0,9.0,9.0,0,,
2010-04-27 00:00:00+00:00,9.0,9.0,9.0,9.0,0,,
2010-04-28 00:00:00+00:00,9.0,9.0,9.0,9.0,0,,
2010-04-29 00:00:00+00:00,9.0,9.0,9.0,9.0,0,,
2010-04-30 00:00:00+00:00,9.0,9.0,9.0,9.0,0,,
2010-05-03 00:00:00+00:00,4.800000190734863,4.800000190734863,4.800000190734863,4.800000190734863,35,,
2010-05-04 00:00:00+00:00,4.800000190734863,4.800000190734863,4.800000190734863,4.800000190734863,0,,
2010-05-05 00:00:00+00:00,4.800000190734863,4.800000190734863,4.800000190734863,4.800000190734863,0,,
2010-05-06 00:00:00+00:00,4.800000190734863,4.800000190734863,4.800000190734863,4.800000190734863,0,,
2010-05-07 00:00:00+00:00,4.800000190734863,4.800000190734863,4.800000190734863,4.800000190734863,0,,
2010-05-10 00:00:00+00:00,4.800000190734863,4.800000190734863,4.800000190734863,4.800000190734863,0,,
2010-05-11 00:00:00+00:00,4.800000190734863,4.800000190734863,4.800000190734863,4.800000190734863,0,,
2010-05-12 00:00:00+00:00,4.800000190734863,4.800000190734863,4.800000190734863,4.800000190734863,33,,
2010-05-13 00:00:00+00:00,4.800000190734863,4.800000190734863,4.800000190734863,4.800000190734863,0,,
2010-05-14 00:00:00+00:00,4.800000190734863,4.800000190734863,4.800000190734863,4.800000190734863,0,,
2010-05-17 00:00:00+00:00,4.800000190734863,4.800000190734863,4.800000190734863,4.800000190734863,0,,
2010-05-18 00:00:00+00:00,4.800000190734863,4.800000190734863,4.800000190734863,4.800000190734863,0,,
2010-05-19 00:00:00+00:00,4.800000190734863,4.800000190734863,4.800000190734863,4.800000190734863,0,,
2010-05-20 00:00:00+00:00,4.800000190734863,4.800000190734863,4.800000190734863,4.800000190734863,0,,
2010-05-21 00:00:00+00:00,4.800000190734863,4.800000190734863,4.800000190734863,4.800000190734863,0,,
2010-05-24 00:00:00+00:00,4.800000190734863,4.800000190734863,4.800000190734863,4.800000190734863,0,,
2010-05-25 00:00:00+00:00,4.800000190734863,4.800000190734863,4.800000190734863,4.800000190734863,0,,
2010-05-26 00:00:00+00:00,4.800000190734863,4.800000190734863,4.800000190734863,4.800000190734863,0,,
2010-05-27 00:00:00+00:00,4.800000190734863,4.800000190734863,4.800000190734863,4.800000190734863,0,,
2010-05-28 00:00:00+00:00,4.800000190734863,4.800000190734863,4.800000190734863,4.800000190734863,0,,
2010-06-01 00:00:00+00:00,4.800000190734863,4.800000190734863,4.800000190734863,4.800000190734863,0,,
2010-06-02 00:00:00+00:00,4.800000190734863,4.800000190734863,4.800000190734863,4.800000190734863,0,,
2010-06-03 00:00:00+00:00,4.800000190734863,4.800000190734863,4.800000190734863,4.800000190734863,167,,
2010-06-04 00:00:00+00:00,4.800000190734863,4.800000190734863,4.800000190734863,4.800000190734863,0,,
2010-06-07 00:00:00+00:00,4.800000190734863,4.800000190734863,4.800000190734863,4.800000190734863,0,,
2010-06-08 00:00:00+00:00,3.5999999046325684,3.5999999046325684,3.5999999046325684,3.5999999046325684,13,,
2010-06-09 00:00:00+00:00,6.0,6.0,6.0,6.0,30,,
2010-06-10 00:00:00+00:00,6.0,10.800000190734863,6.0,10.800000190734863,167,,
2010-06-11 00:00:00+00:00,3.0,3.0,3.0,3.0,17,,
2010-06-14 00:00:00+00:00,3.0,3.0,3.0,3.0,0,,
2010-06-15 00:00:00+00:00,3.0,3.0,3.0,3.0,0,,
2010-06-16 00:00:00+00:00,3.0,3.0,3.0,3.0,0,,
2010-06-17 00:00:00+00:00,3.0,3.0,3.0,3.0,0,,
2010-06-18 00:00:00+00:00,3.0,3.0,3.0,3.0,0,,
2010-06-21 00:00:00+00:00,3.0,3.0,3.0,3.0,0,,
2010-06-22 00:00:00+00:00,3.0,3.0,3.0,3.0,0,,
2010-06-23 00:00:00+00:00,3.0,3.0,3.0,3.0,0,,
2010-06-24 00:00:00+00:00,3.0,3.0,3.0,3.0,0,,
2010-06-25 00:00:00+00:00,3.0,3.0,3.0,3.0,0,,
2010-06-28 00:00:00+00:00,3.0,3.0,3.0,3.0,0,,
2010-06-29 00:00:00+00:00,4.800000190734863,4.800000190734863,4.800000190734863,4.800000190734863,13,,
2010-06-30 00:00:00+00:00,4.800000190734863,4.800000190734863,4.800000190734863,4.800000190734863,0,,
2010-07-01 00:00:00+00:00,4.800000190734863,4.800000190734863,4.800000190734863,4.800000190734863,5,,
2010-07-02 00:00:00+00:00,4.800000190734863,4.800000190734863,4.800000190734863,4.800000190734863,0,,
2010-07-06 00:00:00+00:00,4.800000190734863,4.800000190734863,4.800000190734863,4.800000190734863,0,,
2010-07-07 00:00:00+00:00,4.800000190734863,4.800000190734863,4.800000190734863,4.800000190734863,0,,
2010-07-08 00:00:00+00:00,4.800000190734863,4.800000190734863,4.800000190734863,4.800000190734863,0,,
2010-07-09 00:00:00+00:00,4.800000190734863,4.800000190734863,4.800000190734863,4.800000190734863,0,,
2010-07-12 00:00:00+00:00,4.800000190734863,4.800000190734863,4.800000190734863,4.800000190734863,0,,
2010-07-13 00:00:00+00:00,4.800000190734863,4.800000190734863,4.800000190734863,4.800000190734863,0,,
2010-07-14 00:00:00+00:00,4.800000190734863,4.800000190734863,4.800000190734863,4.800000190734863,0,,
2010-07-15 00:00:00+00:00,4.800000190734863,4.800000190734863,4.800000190734863,4.800000190734863,0,,
2010-07-16 00:00:00+00:00,4.800000190734863,4.800000190734863,4.800000190734863,4.800000190734863,73,,
2010-07-19 00:00:00+00:00,4.800000190734863,4.800000190734863,4.800000190734863,4.800000190734863,0,,
2010-07-20 00:00:00+00:00,4.800000190734863,4.800000190734863,4.800000190734863,4.800000190734863,0,,
2010-07-21 00:00:00+00:00,4.800000190734863,4.800000190734863,4.800000190734863,4.800000190734863,0,,
2010-07-22 00:00:00+00:00,5.400000095367432,5.400000095367432,5.400000095367432,5.400000095367432,83,,
2010-07-23 00:00:00+00:00,5.400000095367432,5.400000095367432,5.400000095367432,5.400000095367432,0,,
2010-07-26 00:00:00+00:00,5.400000095367432,5.400000095367432,5.400000095367432,5.400000095367432,0,,
2010-07-27 00:00:00+00:00,5.400000095367432,5.400000095367432,5.400000095367432,5.400000095367432,0,,
2010-07-28 00:00:00+00:00,5.400000095367432,5.400000095367432,5.400000095367432,5.400000095367432,0,,
2010-07-29 00:00:00+00:00,5.400000095367432,5.400000095367432,5.400000095367432,5.400000095367432,0,,
2010-07-30 00:00:00+00:00,5.400000095367432,5.400000095367432,5.400000095367432,5.400000095367432,0,,
2010-08-02 00:00:00+00:00,5.400000095367432,5.400000095367432,5.400000095367432,5.400000095367432,0,,
2010-08-03 00:00:00+00:00,9.0,9.0,9.0,9.0,72,,
2010-08-04 00:00:00+00:00,9.0,9.0,9.0,9.0,0,,
2010-08-05 00:00:00+00:00,9.0,9.0,9.0,9.0,0,,
2010-08-06 00:00:00+00:00,9.0,9.0,9.0,9.0,0,,
2010-08-09 00:00:00+00:00,9.0,9.0,9.0,9.0,0,,
2010-08-10 00:00:00+00:00,9.0,9.0,9.0,9.0,0,,
2010-08-11 00:00:00+00:00,1.2000000476837158,6.0,1.2000000476837158,6.0,158,,
2010-08-12 00:00:00+00:00,6.0,6.0,6.0,6.0,0,,
2010-08-13 00:00:00+00:00,6.0,6.0,6.0,6.0,0,,
2010-08-16 00:00:00+00:00,6.0,6.0,6.0,6.0,0,,
2010-08-17 00:00:00+00:00,6.0,6.0,6.0,6.0,0,,
2010-08-18 00:00:00+00:00,6.0,6.0,6.0,6.0,0,,
2010-08-19 00:00:00+00:00,6.0,6.0,6.0,6.0,0,,
2010-08-20 00:00:00+00:00,6.0,6.0,6.0,6.0,0,,
2010-08-23 00:00:00+00:00,6.0,6.0,6.0,6.0,0,,
2010-08-24 00:00:00+00:00,6.0,6.0,6.0,6.0,0,,
2010-08-25 00:00:00+00:00,6.0,6.0,6.0,6.0,0,,
2010-08-26 00:00:00+00:00,6.0,6.0,6.0,6.0,0,,
2010-08-27 00:00:00+00:00,6.0,6.0,6.0,6.0,0,,
2010-08-30 00:00:00+00:00,6.0,6.0,6.0,6.0,0,,
2010-08-31 00:00:00+00:00,6.0,6.0,6.0,6.0,0,,
2010-09-01 00:00:00+00:00,6.0,6.0,6.0,6.0,0,,
2010-09-02 00:00:00+00:00,6.0,6.0,6.0,6.0,0,,
2010-09-03 00:00:00+00:00,6.0,6.0,6.0,6.0,0,,
2010-09-07 00:00:00+00:00,6.0,6.0,6.0,6.0,0,,
2010-09-08 00:00:00+00:00,1.7999999523162842,1.7999999523162842,1.7999999523162842,1.7999999523162842,35,,
2010-09-09 00:00:00+00:00,1.7999999523162842,1.7999999523162842,1.7999999523162842,1.7999999523162842,0,,
2010-09-10 00:00:00+00:00,1.7999999523162842,1.7999999523162842,1.7999999523162842,1.7999999523162842,0,,
2010-09-13 00:00:00+00:00,1.7999999523162842,1.7999999523162842,1.7999999523162842,1.7999999523162842,0,,
2010-09-14 00:00:00+00:00,1.7999999523162842,1.7999999523162842,1.7999999523162842,1.7999999523162842,0,,
2010-09-15 00:00:00+00:00,1.7999999523162842,1.7999999523162842,1.7999999523162842,1.7999999523162842,0,,
2010-09-16 00:00:00+00:00,3.0,3.0,3.0,3.0,158,,
2010-09-17 00:00:00+00:00,3.0,3.0,3.0,3.0,0,,
2010-09-20 00:00:00+00:00,3.0,3.0,3.0,3.0,0,,
2010-09-21 00:00:00+00:00,3.0,3.0,3.0,3.0,193,,
2010-09-22 00:00:00+00:00,3.0,3.0,3.0,3.0,0,,
2010-09-23 00:00:00+00:00,3.0,3.0,3.0,3.0,0,,
2010-09-24 00:00:00+00:00,3.0,3.0,3.0,3.0,0,,
2010-09-27 00:00:00+00:00,3.5999999046325684,3.5999999046325684,3.5999999046325684,3.5999999046325684,22,,
2010-09-28 00:00:00+00:00,3.5999999046325684,3.5999999046325684,3.5999999046325684,3.5999999046325684,0,,
2010-09-29 00:00:00+00:00,3.5999999046325684,3.5999999046325684,3.5999999046325684,3.5999999046325684,10,,
2010-09-30 00:00:00+00:00,3.5999999046325684,3.5999999046325684,3.5999999046325684,3.5999999046325684,0,,
2010-10-01 00:00:00+00:00,3.5999999046325684,3.5999999046325684,3.5999999046325684,3.5999999046325684,0,,
2010-10-04 00:00:00+00:00,3.5999999046325684,3.5999999046325684,3.5999999046325684,3.5999999046325684,0,,
2010-10-05 00:00:00+00:00,3.5999999046325684,3.5999999046325684,3.5999999046325684,3.5999999046325684,0,,
2010-10-06 00:00:00+00:00,3.5999999046325684,3.5999999046325684,3.5999999046325684,3.5999999046325684,0,,
2010-10-07 00:00:00+00:00,3.5999999046325684,3.5999999046325684,3.5999999046325684,3.5999999046325684,0,,
2010-10-08 00:00:00+00:00,3.5999999046325684,3.5999999046325684,3.5999999046325684,3.5999999046325684,0,,
2010-10-11 00:00:00+00:00,3.5999999046325684,3.5999999046325684,3.5999999046325684,3.5999999046325684,0,,
2010-10-12 00:00:00+00:00,3.5999999046325684,3.5999999046325684,3.5999999046325684,3.5999999046325684,0,,
2010-10-13 00:00:00+00:00,3.5999999046325684,3.5999999046325684,3.5999999046325684,3.5999999046325684,0,,
2010-10-14 00:00:00+00:00,3.5999999046325684,3.5999999046325684,3.5999999046325684,3.5999999046325684,0,,
2010-10-15 00:00:00+00:00,3.5999999046325684,3.5999999046325684,3.5999999046325684,3.5999999046325684,0,,
2010-10-18 00:00:00+00:00,3.5999999046325684,3.5999999046325684,3.5999999046325684,3.5999999046325684,0,,
2010-10-19 00:00:00+00:00,3.5999999046325684,3.5999999046325684,3.5999999046325684,3.5999999046325684,0,,
2010-10-20 00:00:00+00:00,3.5999999046325684,3.5999999046325684,3.5999999046325684,3.5999999046325684,0,,
2010-10-21 00:00:00+00:00,3.5999999046325684,3.5999999046325684,3.5999999046325684,3.5999999046325684,0,,
2010-10-22 00:00:00+00:00,3.5999999046325684,3.5999999046325684,3.5999999046325684,3.5999999046325684,0,,
2010-10-25 00:00:00+00:00,3.5999999046325684,3.5999999046325684,3.5999999046325684,3.5999999046325684,0,,
2010-10-26 00:00:00+00:00,3.5999999046325684,3.5999999046325684,3.5999999046325684,3.5999999046325684,0,,
2010-10-27 00:00:00+00:00,3.5999999046325684,3.5999999046325684,3.5999999046325684,3.5999999046325684,0,,
2010-10-28 00:00:00+00:00,3.5999999046325684,3.5999999046325684,3.5999999046325684,3.5999999046325684,0,,
2010-10-29 00:00:00+00:00,3.5999999046325684,3.5999999046325684,3.5999999046325684,3.5999999046325684,0,,
2010-11-01 00:00:00+00:00,3.5999999046325684,3.5999999046325684,3.5999999046325684,3.5999999046325684,0,,
2010-11-02 00:00:00+00:00,3.5999999046325684,3.5999999046325684,3.5999999046325684,3.5999999046325684,0,,
2010-11-03 00:00:00+00:00,3.5999999046325684,3.5999999046325684,3.5999999046325684,3.5999999046325684,0,,
2010-11-04 00:00:00+00:00,3.5999999046325684,3.5999999046325684,3.5999999046325684,3.5999999046325684,83,,
